source: runner_snapshot_diff
text_added: "AmazonGlobal Ship Orders Internationally"
text_added: "AmazonGlobal"
text_added: "Ship Orders Internationally"
text_added: "Amazon Web Services Scalable Cloud Computing Services"
text_added: "Amazon Web Services"
text_added: "Scalable Cloud Computing Services"
text_added: "Audible Listen to Books & Original Audio Performances"
text_added: "Audible"
text_added: "Listen to Books & Original Audio Performances"
text_added: "Box Office Mojo Find Movie Box Office Data"
text_added: "Box Office Mojo"
text_added: "Find Movie Box Office Data"
text_added: "Goodreads Book reviews & recommendations"
text_added: "Goodreads"
text_added: "Book reviews & recommendations"
text_added: "IMDb Movies, TV & Celebrities"
text_added: "IMDb"
text_added: "Movies, TV & Celebrities"
text_added: "IMDbPro Get Info Entertainment Professionals Need Kindle Direct Publishing Indie Digital & Print Publishing Made Easy Prime Video Direct Video Distribution Made Easy Shopbop Designer Fashion Brands Woot! Deals and Shenanigans Zappos Shoes & Clothing Ring Smart Home Security Systems"
text_added: "IMDbPro Get Info Entertainment Professionals Need"
text_added: "IMDbPro"
text_added: "Get Info Entertainment Professionals Need"
text_added: "Kindle Direct Publishing Indie Digital & Print Publishing Made Easy"
text_added: "Kindle Direct Publishing"
text_added: "Indie Digital & Print Publishing Made Easy"
text_added: "Prime Video Direct Video Distribution Made Easy"
text_added: "Prime Video Direct"
text_added: "Video Distribution Made Easy"
text_added: "Shopbop Designer Fashion Brands"
text_added: "Shopbop"
text_added: "Designer Fashion Brands"
text_added: "Woot! Deals and Shenanigans"
text_added: "Woot!"
text_added: "Deals and Shenanigans"
text_added: "Zappos Shoes & Clothing"
text_added: "Zappos"
text_added: "Shoes & Clothing"
text_added: "Ring Smart Home Security Systems"
text_added: "Ring"
text_added: "Smart Home Security Systems"
text_added: "eero WiFi Stream 4K Video in Every Room Blink Smart Security for Every Home Neighbors App Real-Time Crime & Safety Alerts PillPack Pharmacy Simplified"
text_added: "eero WiFi Stream 4K Video in Every Room"
text_added: "eero WiFi"
text_added: "Stream 4K Video in Every Room"
text_added: "Blink Smart Security for Every Home"
text_added: "Blink"
text_added: "Smart Security for Every Home"
text_added: "Neighbors App Real-Time Crime & Safety Alerts"
text_added: "Neighbors App"
text_added: "Real-Time Crime & Safety Alerts"
text_added: "PillPack Pharmacy Simplified"
text_added: "PillPack"
text_added: "Pharmacy Simplified"
text_added: "Conditions of Use Privacy Notice Consumer Health Data Privacy Disclosure Your Ads Privacy Choices © 1996-2026, Amazon.com, Inc. or its affiliates"
text_added: "Conditions of Use Privacy Notice Consumer Health Data Privacy Disclosure Your Ads Privacy Choices"
text_added: "Conditions of Use"
text_added: "Privacy Notice"
text_added: "Consumer Health Data Privacy Disclosure"
text_added: "Your Ads Privacy Choices"
text_added: "© 1996-2026, Amazon.com, Inc. or its affiliates"
